"","Timestamp","Value","Quality Code"
"1",2019-01-01,0,"30"
"2",2019-01-01 00:15:00,0.07,"30"
"3",2019-01-01 00:30:00,0,"30"
"4",2019-01-01 00:45:00,0,"30"
"5",2019-01-01 01:00:00,0,"30"
"6",2019-01-01 01:15:00,0,"30"
"7",2019-01-01 01:30:00,0,"30"
"8",2019-01-01 01:45:00,0,"30"
"9",2019-01-01 02:00:00,0,"30"
"10",2019-01-01 02:15:00,0,"30"
"11",2019-01-01 02:30:00,0,"30"
"12",2019-01-01 02:45:00,0,"30"
"13",2019-01-01 03:00:00,0,"30"
"14",2019-01-01 03:15:00,0,"30"
"15",2019-01-01 03:30:00,0,"30"
"16",2019-01-01 03:45:00,0,"30"
"17",2019-01-01 04:00:00,0,"30"
"18",2019-01-01 04:15:00,0,"30"
"19",2019-01-01 04:30:00,0,"30"
"20",2019-01-01 04:45:00,0,"30"
"21",2019-01-01 05:00:00,0,"30"
"22",2019-01-01 05:15:00,0,"30"
"23",2019-01-01 05:30:00,0,"30"
"24",2019-01-01 05:45:00,0,"30"
"25",2019-01-01 06:00:00,0,"30"
"26",2019-01-01 06:15:00,0,"30"
"27",2019-01-01 06:30:00,0,"30"
"28",2019-01-01 06:45:00,0,"30"
"29",2019-01-01 07:00:00,0,"30"
"30",2019-01-01 07:15:00,0,"30"
"31",2019-01-01 07:30:00,0,"30"
"32",2019-01-01 07:45:00,0,"30"
"33",2019-01-01 08:00:00,0,"30"
"34",2019-01-01 08:15:00,0,"30"
"35",2019-01-01 08:30:00,0,"30"
"36",2019-01-01 08:45:00,0,"30"
"37",2019-01-01 09:00:00,0,"30"
"38",2019-01-01 09:15:00,0.05,"30"
"39",2019-01-01 09:30:00,0.03,"30"
"40",2019-01-01 09:45:00,0.05,"30"
"41",2019-01-01 10:00:00,0.02,"30"
"42",2019-01-01 10:15:00,0.16,"30"
"43",2019-01-01 10:30:00,0.12,"30"
"44",2019-01-01 10:45:00,0.13,"30"
"45",2019-01-01 11:00:00,0,"30"
"46",2019-01-01 11:15:00,0.18,"30"
"47",2019-01-01 11:30:00,0.16,"30"
"48",2019-01-01 11:45:00,0,"30"
"49",2019-01-01 12:00:00,0.13,"30"
"50",2019-01-01 12:15:00,0.15,"30"
"51",2019-01-01 12:30:00,0.08,"30"
"52",2019-01-01 12:45:00,0.05,"30"
"53",2019-01-01 13:00:00,0,"30"
"54",2019-01-01 13:15:00,0.16,"30"
"55",2019-01-01 13:30:00,0,"30"
"56",2019-01-01 13:45:00,0,"30"
"57",2019-01-01 14:00:00,0,"30"
"58",2019-01-01 14:15:00,0.07,"50"
"59",2019-01-01 14:30:00,0,"30"
"60",2019-01-01 14:45:00,0,"30"
"61",2019-01-01 15:00:00,0,"30"
"62",2019-01-01 15:15:00,0,"30"
"63",2019-01-01 15:30:00,0,"30"
"64",2019-01-01 15:45:00,0,"30"
"65",2019-01-01 16:00:00,0,"30"
"66",2019-01-01 16:15:00,0,"30"
"67",2019-01-01 16:30:00,0,"30"
"68",2019-01-01 16:45:00,0,"30"
"69",2019-01-01 17:00:00,0,"30"
"70",2019-01-01 17:15:00,0,"30"
"71",2019-01-01 17:30:00,0,"30"
"72",2019-01-01 17:45:00,0,"30"
"73",2019-01-01 18:00:00,0,"30"
"74",2019-01-01 18:15:00,0,"30"
"75",2019-01-01 18:30:00,0,"30"
"76",2019-01-01 18:45:00,0.39,"30"
"77",2019-01-01 19:00:00,0.06,"30"
"78",2019-01-01 19:15:00,0,"30"
"79",2019-01-01 19:30:00,0,"30"
"80",2019-01-01 19:45:00,0,"30"
"81",2019-01-01 20:00:00,0,"30"
"82",2019-01-01 20:15:00,0,"30"
"83",2019-01-01 20:30:00,0,"30"
"84",2019-01-01 20:45:00,0,"30"
"85",2019-01-01 21:00:00,0,"30"
"86",2019-01-01 21:15:00,0,"30"
"87",2019-01-01 21:30:00,0,"30"
"88",2019-01-01 21:45:00,0,"30"
"89",2019-01-01 22:00:00,0,"30"
"90",2019-01-01 22:15:00,0,"30"
"91",2019-01-01 22:30:00,0,"30"
"92",2019-01-01 22:45:00,0,"30"
"93",2019-01-01 23:00:00,0,"30"
"94",2019-01-01 23:15:00,0,"30"
"95",2019-01-01 23:30:00,0,"30"
"96",2019-01-01 23:45:00,0,"30"
"97",2019-01-02,0,"30"
"98",2019-01-02 00:15:00,0,"30"
"99",2019-01-02 00:30:00,0,"30"
"100",2019-01-02 00:45:00,0,"30"
"101",2019-01-02 01:00:00,0,"30"
"102",2019-01-02 01:15:00,0,"30"
"103",2019-01-02 01:30:00,0,"30"
"104",2019-01-02 01:45:00,0,"30"
"105",2019-01-02 02:00:00,0,"30"
"106",2019-01-02 02:15:00,0,"30"
"107",2019-01-02 02:30:00,0,"30"
"108",2019-01-02 02:45:00,0,"30"
"109",2019-01-02 03:00:00,0,"30"
"110",2019-01-02 03:15:00,0,"30"
"111",2019-01-02 03:30:00,0,"30"
"112",2019-01-02 03:45:00,0,"30"
"113",2019-01-02 04:00:00,0,"30"
"114",2019-01-02 04:15:00,0,"30"
"115",2019-01-02 04:30:00,0,"30"
"116",2019-01-02 04:45:00,0,"30"
"117",2019-01-02 05:00:00,0,"30"
"118",2019-01-02 05:15:00,0,"30"
"119",2019-01-02 05:30:00,0,"30"
"120",2019-01-02 05:45:00,0,"30"
"121",2019-01-02 06:00:00,0,"30"
"122",2019-01-02 06:15:00,0,"30"
"123",2019-01-02 06:30:00,0,"30"
"124",2019-01-02 06:45:00,0,"30"
"125",2019-01-02 07:00:00,0,"30"
"126",2019-01-02 07:15:00,0,"30"
"127",2019-01-02 07:30:00,0,"30"
"128",2019-01-02 07:45:00,0,"30"
"129",2019-01-02 08:00:00,0,"30"
"130",2019-01-02 08:15:00,0,"30"
"131",2019-01-02 08:30:00,0,"30"
"132",2019-01-02 08:45:00,0,"30"
"133",2019-01-02 09:00:00,0,"30"
"134",2019-01-02 09:15:00,0,"30"
"135",2019-01-02 09:30:00,0,"30"
"136",2019-01-02 09:45:00,0,"30"
"137",2019-01-02 10:00:00,0,"30"
"138",2019-01-02 10:15:00,0,"30"
"139",2019-01-02 10:30:00,0,"30"
