"","Timestamp","Value","Quality Code"
"1",2019-01-01 23:00:00,66.95,"41"
"2",2019-01-02 23:00:00,75.66,"21"
"3",2019-01-03 23:00:00,63.38,"21"
"4",2019-01-04 23:00:00,60.22,"21"
"5",2019-01-05 23:00:00,65.42,"21"
"6",2019-01-06 23:00:00,67.06,"21"
"7",2019-01-07 23:00:00,73.09,"21"
"8",2019-01-08 23:00:00,66.41,"21"
"9",2019-01-09 23:00:00,83.28,"21"
"10",2019-01-10 23:00:00,71.78,"21"
"11",2019-01-11 23:00:00,70.62,"21"
"12",2019-01-12 23:00:00,81.79,"21"
"13",2019-01-13 23:00:00,113.75,"21"
"14",2019-01-14 23:00:00,145.53,"21"
"15",2019-01-15 23:00:00,108.14,"21"
"16",2019-01-16 23:00:00,91.71,"21"
"17",2019-01-17 23:00:00,107.03,"21"
"18",2019-01-18 23:00:00,130.71,"21"
"19",2019-01-19 23:00:00,90.42,"21"
"20",2019-01-20 23:00:00,77.54,"21"
"21",2019-01-21 23:00:00,72.38,"21"
"22",2019-01-22 23:00:00,65.44,"21"
"23",2019-01-23 23:00:00,63.37,"21"
"24",2019-01-24 23:00:00,73.3,"21"
"25",2019-01-25 23:00:00,74.21,"21"
"26",2019-01-26 23:00:00,100.45,"21"
"27",2019-01-27 23:00:00,204.98,"21"
"28",2019-01-28 23:00:00,320.92,"21"
"29",2019-01-29 23:00:00,214.52,"41"
"30",2019-01-30 23:00:00,169.67,"21"
"31",2019-01-31 23:00:00,162.54,"21"
"32",2019-02-01 23:00:00,148.61,"21"
"33",2019-02-02 23:00:00,299.74,"21"
"34",2019-02-03 23:00:00,365.39,"21"
"35",2019-02-04 23:00:00,224.69,"21"
"36",2019-02-05 23:00:00,193.8,"21"
"37",2019-02-06 23:00:00,163.98,"21"
"38",2019-02-07 23:00:00,238.35,"21"
"39",2019-02-08 23:00:00,223.34,"21"
"40",2019-02-09 23:00:00,246.23,"21"
"41",2019-02-10 23:00:00,338.64,"21"
"42",2019-02-11 23:00:00,390.76,"21"
"43",2019-02-12 23:00:00,235.61,"21"
"44",2019-02-13 23:00:00,166.41,"21"
"45",2019-02-14 23:00:00,131.86,"21"
"46",2019-02-15 23:00:00,122.34,"21"
"47",2019-02-16 23:00:00,107.91,"21"
"48",2019-02-17 23:00:00,99.33,"21"
"49",2019-02-18 23:00:00,92.81,"21"
"50",2019-02-19 23:00:00,82.88,"21"
"51",2019-02-20 23:00:00,81.59,"21"
"52",2019-02-21 23:00:00,69.89,"21"
"53",2019-02-22 23:00:00,71.81,"21"
"54",2019-02-23 23:00:00,69.91,"21"
"55",2019-02-24 23:00:00,65.65,"21"
"56",2019-02-25 23:00:00,69.26,"21"
"57",2019-02-26 23:00:00,70.99,"21"
"58",2019-02-27 23:00:00,72.64,"21"
"59",2019-02-28 23:00:00,84.41,"21"
"60",2019-03-01 23:00:00,120.09,"21"
"61",2019-03-02 23:00:00,89.02,"21"
"62",2019-03-03 23:00:00,87.13,"21"
"63",2019-03-04 23:00:00,96.89,"21"
"64",2019-03-05 23:00:00,114.94,"21"
"65",2019-03-06 23:00:00,103.01,"21"
"66",2019-03-07 23:00:00,240.87,"21"
"67",2019-03-08 23:00:00,238.3,"21"
"68",2019-03-09 23:00:00,190.24,"21"
"69",2019-03-10 23:00:00,224.54,"21"
"70",2019-03-11 23:00:00,208.08,"21"
"71",2019-03-12 23:00:00,171.34,"21"
"72",2019-03-13 23:00:00,179.61,"21"
"73",2019-03-14 23:00:00,315.76,"21"
"74",2019-03-15 23:00:00,508.1,"21"
"75",2019-03-16 23:00:00,556.67,"21"
"76",2019-03-17 23:00:00,392.92,"21"
"77",2019-03-18 23:00:00,307.97,"21"
"78",2019-03-19 23:00:00,228.85,"21"
"79",2019-03-20 23:00:00,177.83,"21"
"80",2019-03-21 23:00:00,147.47,"21"
"81",2019-03-22 23:00:00,131.51,"21"
"82",2019-03-23 23:00:00,112.92,"21"
"83",2019-03-24 23:00:00,114.45,"21"
"84",2019-03-25 23:00:00,93.27,"21"
"85",2019-03-26 23:00:00,100.11,"21"
"86",2019-03-27 23:00:00,81.65,"21"
"87",2019-03-28 23:00:00,87.73,"21"
"88",2019-03-29 23:00:00,94.31,"21"
"89",2019-03-30 23:00:00,92.69,"21"
"90",2019-03-31 23:00:00,81.26,"21"
"91",2019-04-01 23:00:00,89.48,"21"
"92",2019-04-02 23:00:00,89.71,"21"
"93",2019-04-03 23:00:00,108.62,"21"
"94",2019-04-04 23:00:00,87.16,"21"
"95",2019-04-05 23:00:00,69.37,"21"
"96",2019-04-06 23:00:00,69.14,"21"
"97",2019-04-07 23:00:00,71.79,"21"
"98",2019-04-08 23:00:00,77.45,"21"
"99",2019-04-09 23:00:00,79.5,"21"
"100",2019-04-10 23:00:00,85.03,"21"
"101",2019-04-11 23:00:00,70.3,"21"
"102",2019-04-12 23:00:00,63.26,"21"
"103",2019-04-13 23:00:00,70.58,"21"
"104",2019-04-14 23:00:00,73.36,"21"
"105",2019-04-15 23:00:00,69.52,"21"
"106",2019-04-16 23:00:00,60.73,"21"
"107",2019-04-17 23:00:00,56.18,"21"
"108",2019-04-18 23:00:00,54.73,"21"
"109",2019-04-19 23:00:00,51.47,"21"
"110",2019-04-20 23:00:00,51.06,"41"
"111",2019-04-21 23:00:00,53.67,"41"
"112",2019-04-22 23:00:00,50.45,"21"
"113",2019-04-23 23:00:00,51.84,"21"
"114",2019-04-24 23:00:00,55.33,"21"
"115",2019-04-25 23:00:00,67.27,"21"
"116",2019-04-26 23:00:00,57.81,"21"
"117",2019-04-27 23:00:00,63.77,"21"
"118",2019-04-28 23:00:00,83.88,"21"
"119",2019-04-29 23:00:00,70.2,"21"
"120",2019-04-30 23:00:00,56.89,"21"
"121",2019-05-01 23:00:00,49.85,"21"
"122",2019-05-02 23:00:00,55.26,"21"
"123",2019-05-03 23:00:00,68.78,"21"
"124",2019-05-04 23:00:00,102.64,"21"
"125",2019-05-05 23:00:00,82.85,"21"
"126",2019-05-06 23:00:00,59.35,"21"
"127",2019-05-07 23:00:00,54.98,"21"
"128",2019-05-08 23:00:00,53.93,"21"
"129",2019-05-09 23:00:00,67.72,"21"
"130",2019-05-10 23:00:00,82.04,"21"
"131",2019-05-11 23:00:00,68.75,"21"
"132",2019-05-12 23:00:00,67.83,"21"
"133",2019-05-13 23:00:00,62.09,"21"
"134",2019-05-14 23:00:00,53.18,"21"
"135",2019-05-15 23:00:00,49.76,"21"
"136",2019-05-16 23:00:00,46.3,"21"
"137",2019-05-17 23:00:00,44.93,"21"
